RSS,RLS,cumulative_cases,date_report
05 - Estrie,0518 - RLS du Haut-Saint-François,33,2020-05-05
05 - Estrie,0519 - RLS du Granit,15,2020-05-05
06 - Montréal,0621 - RLS de Côte-Saint-Luc - NDG - Montréal-Ouest,874,2020-05-05
06 - Montréal,0632 - RLS des Faubourgs - Plateau-Mont-Royal - St-Louis-du-Parc,943,2020-05-05
06 - Montréal,0643 - RLS de la Petite Patrie - Villeray,649,2020-05-05
07 - Outaouais,0713 - RLS des Collines-de-l'Outaouais,12,2020-05-05
07 - Outaouais,0714 - RLS de Grande-Rivière - Hull - Gatineau,254,2020-05-05
07 - Outaouais,0715 - RLS de la Vallée-de-la-Lièvre et de la Petite Nation,36,2020-05-05
08 - Abitibi-Témiscamingue,0811 - RLS de l'Abitibi-Ouest,8,2020-05-05
08 - Abitibi-Témiscamingue,0813 - RLS de Rouyn-Noranda,122,2020-05-05
08 - Abitibi-Témiscamingue,0815 - RLS du Témiscaming,15,2020-05-05
09 - Côte-Nord,0911 - RLS de Caniapiscau,0,2020-05-05
09 - Côte-Nord,0912 - RLS de la Haute-Côte-Nord - Manicouagan,17,2020-05-05
09 - Côte-Nord,0913 - RLS de Port-Cartier,47,2020-05-05
09 - Côte-Nord,0914 - RLS de Sept-Îles,44,2020-05-05
09 - Côte-Nord,0915 - RLS de la Minganie,5,2020-05-05
09 - Côte-Nord,0916 - RLS de la Basse-Côte-Nord,0,2020-05-05
09 - Côte-Nord,0917 - RLS de Kawawachikamach,0,2020-05-05
10 - Nord-du-Québec,1001 - Nord-du-Québec,8,2020-05-05
11 - Gaspésie-Îles-de-la-Madeleine,1111 - RLS de la Baie-des-Chaleurs,128,2020-05-05
11 - Gaspésie-Îles-de-la-Madeleine,1113 - RLS de La Côte-de-Gaspé,5,2020-05-05
11 - Gaspésie-Îles-de-la-Madeleine,1114 - RLS du Rocher-Percé,26,2020-05-05
11 - Gaspésie-Îles-de-la-Madeleine,1121 - RLS des Îles-de-la-Madeleine,9,2020-05-05
12 - Chaudière-Appalaches,1211 - RLS Alphonse-Desjardins,325,2020-05-05
12 - Chaudière-Appalaches,1212 - RLS de la région de Thetford,27,2020-05-05
12 - Chaudière-Appalaches,1213 - RLS de Beauce,44,2020-05-05
12 - Chaudière-Appalaches,1214 - RLS des Etchemins,5,2020-05-05
12 - Chaudière-Appalaches,1215 - RLS de Montmagny-L'Islet,10,2020-05-05
15 - Laurentides,1511 - RLS d'Antoine-Labelle,15,2020-05-05
15 - Laurentides,1512 - RLS des Laurentides,71,2020-05-05
15 - Laurentides,1513 - RLS des Pays-d'en-Haut,98,2020-05-05
15 - Laurentides,1514 - RLS d'Argenteuil,24,2020-05-05
15 - Laurentides,1515 - RLS de Deux-Montagnes - Mirabel-Sud,333,2020-05-05
15 - Laurentides,1516 - RLS de la Rivière-du-Nord - Mirabel-Nord,419,2020-05-05
15 - Laurentides,1517 - RLS de Thérèse-De Blainville,616,2020-05-05
16 - Montérégie,1612 - RLS du Haut-Richelieu - Rouville,372,2020-05-05
16 - Montérégie,1622 - RLS de Richelieu-Yamaska,397,2020-05-05
16 - Montérégie,1623 - RLS Pierre-De Saurel,29,2020-05-05
16 - Montérégie,1631 - RLS de Vaudreuil-Soulanges,406,2020-05-05
16 - Montérégie,1632 - RLS du Suroît,214,2020-05-05
16 - Montérégie,1633 - RLS du Haut-Saint-Laurent,23,2020-05-05
16 - Montérégie,1634 - RLS de Jardins-Roussillon,549,2020-05-05
17 - Nunavik,1701 - Nunavik,20,2020-05-05
18 - Terres-Cries-de-la-Baie-James,1801 - Terres-Cries-de-la-Baie-James,10,2020-05-05
01 - Bas-St-Laurent,0112 - RLS de Rivière-du-Loup,22,2020-05-06
01 - Bas-St-Laurent,0113 - RLS de Témiscouata,5,2020-05-06
01 - Bas-St-Laurent,0115 - RLS de Rimouski,5,2020-05-06
01 - Bas-St-Laurent,0116 - RLS de La Mitis,0,2020-05-06
01 - Bas-St-Laurent,0117 - RLS de Matane,0,2020-05-06
01 - Bas-St-Laurent,0118 - RLS de La Matapédia,0,2020-05-06
02 - Saguenay – Lac-St-Jean,0213 - RLS de Lac-Saint-Jean-Est,15,2020-05-06
02 - Saguenay – Lac-St-Jean,0214 - RLS de Jonquière,56,2020-05-06
02 - Saguenay – Lac-St-Jean,0215 - RLS de Chicoutimi,193,2020-05-06
02 - Saguenay – Lac-St-Jean,0216 - RLS de La Baie,30,2020-05-06
03 - Capitale-Nationale,0311 - RLS de Portneuf,23,2020-05-06
03 - Capitale-Nationale,0312 - RLS de Québec-Sud,511,2020-05-06
03 - Capitale-Nationale,0313 - RLS de Québec-Nord,459,2020-05-06
03 - Capitale-Nationale,0314 - RLS de Charlevoix,7,2020-05-06
04 - Mauricie-et-Centre-du-Québec,0411 - RLS du Haut-Saint-Maurice,0,2020-05-06
04 - Mauricie-et-Centre-du-Québec,0412 - RLS de la Vallée de la Batiscan,97,2020-05-06
04 - Mauricie-et-Centre-du-Québec,0413 - RLS de Maskinongé,170,2020-05-06
04 - Mauricie-et-Centre-du-Québec,0414 - RLS du Centre-de-la-Mauricie,324,2020-05-06
04 - Mauricie-et-Centre-du-Québec,0415 - RLS de Trois-Rivières,553,2020-05-06
04 - Mauricie-et-Centre-du-Québec,0416 - RLS de Bécancour - Nicolet-Yamaska,42,2020-05-06
04 - Mauricie-et-Centre-du-Québec,0417 - RLS de Drummond,240,2020-05-06
04 - Mauricie-et-Centre-du-Québec,0418 - RLS d'Arthabaska - de l'Érable,21,2020-05-06
05 - Estrie,0511 - RLS de la Pommeraie,128,2020-05-06
05 - Estrie,0512 - RLS de la Haute-Yamaska,203,2020-05-06
05 - Estrie,0513 - RLS de Memphrémagog,96,2020-05-06
05 - Estrie,0514 - RLS de Coaticook,13,2020-05-06
05 - Estrie,0515 - RLS de Sherbrooke,280,2020-05-06
05 - Estrie,0516 - RLS de Val Saint-François,70,2020-05-06
05 - Estrie,0517 - RLS d'Asbestos,46,2020-05-06
05 - Estrie,0518 - RLS du Haut-Saint-François,33,2020-05-06
05 - Estrie,0519 - RLS du Granit,15,2020-05-06
06 - Montréal,0611 - RLS de Pierrefonds - Lac Saint-Louis,1020,2020-05-06
06 - Montréal,0612 - RLS de Dorval - Lachine - Lasalle,1436,2020-05-06
06 - Montréal,0621 - RLS de Côte-Saint-Luc - NDG - Montréal-Ouest,892,2020-05-06
06 - Montréal,0622 - RLS de Côte-des-Neiges - Métro - Parc-Extension,1959,2020-05-06
06 - Montréal,0631 - RLS de Verdun - Côte St-Paul - St-Henri - Pointe-St-Charles,1478,2020-05-06
06 - Montréal,0632 - RLS des Faubourgs - Plateau-Mont-Royal - St-Louis-du-Parc,972,2020-05-06
06 - Montréal,0641 - RLS du Nord de l'Île - Saint-Laurent,1088,2020-05-06
06 - Montréal,0642 - RLS d'Ahuntsic - Montréal-Nord,2644,2020-05-06
06 - Montréal,0643 - RLS de la Petite Patrie - Villeray,663,2020-05-06
06 - Montréal,0651 - RLS de Saint-Léonard - Saint-Michel,1454,2020-05-06
06 - Montréal,0652 - RLS de Rivière-des-Prairies - Anjou - Montréal-Est,2218,2020-05-06
06 - Montréal,0653 - RLS de Hochelaga - Mercier-Ouest - Rosemont,1484,2020-05-06
07 - Outaouais,0713 - RLS des Collines-de-l'Outaouais,13,2020-05-06
07 - Outaouais,0714 - RLS de Grande-Rivière - Hull - Gatineau,258,2020-05-06
07 - Outaouais,0715 - RLS de la Vallée-de-la-Lièvre et de la Petite Nation,35,2020-05-06
08 - Abitibi-Témiscamingue,0811 - RLS de l'Abitibi-Ouest,8,2020-05-06
08 - Abitibi-Témiscamingue,0813 - RLS de Rouyn-Noranda,124,2020-05-06
08 - Abitibi-Témiscamingue,0815 - RLS du Témiscaming,15,2020-05-06
09 - Côte-Nord,0911 - RLS de Caniapiscau,0,2020-05-06
09 - Côte-Nord,0912 - RLS de la Haute-Côte-Nord - Manicouagan,17,2020-05-06
09 - Côte-Nord,0913 - RLS de Port-Cartier,47,2020-05-06
09 - Côte-Nord,0914 - RLS de Sept-Îles,44,2020-05-06
09 - Côte-Nord,0915 - RLS de la Minganie,5,2020-05-06
09 - Côte-Nord,0916 - RLS de la Basse-Côte-Nord,0,2020-05-06
09 - Côte-Nord,0917 - RLS de Kawawachikamach,0,2020-05-06
10 - Nord-du-Québec,1001 - Nord-du-Québec,8,2020-05-06
11 - Gaspésie-Îles-de-la-Madeleine,1111 - RLS de la Baie-des-Chaleurs,128,2020-05-06
11 - Gaspésie-Îles-de-la-Madeleine,1113 - RLS de La Côte-de-Gaspé,5,2020-05-06
11 - Gaspésie-Îles-de-la-Madeleine,1114 - RLS du Rocher-Percé,27,2020-05-06
11 - Gaspésie-Îles-de-la-Madeleine,1121 - RLS des Îles-de-la-Madeleine,9,2020-05-06
12 - Chaudière-Appalaches,1211 - RLS Alphonse-Desjardins,331,2020-05-06
12 - Chaudière-Appalaches,1212 - RLS de la région de Thetford,27,2020-05-06
12 - Chaudière-Appalaches,1213 - RLS de Beauce,44,2020-05-06
12 - Chaudière-Appalaches,1215 - RLS de Montmagny-L'Islet,10,2020-05-06
13 - Laval,1311 - RLS de Laval,3822,2020-05-06
14 - Lanaudière,1411 - RLS de Lanaudière-Nord,1029,2020-05-06
14 - Lanaudière,1412 - RLS de Lanaudière-Sud,1622,2020-05-06
15 - Laurentides,1511 - RLS d'Antoine-Labelle,16,2020-05-06
15 - Laurentides,1512 - RLS des Laurentides,74,2020-05-06
15 - Laurentides,1513 - RLS des Pays-d'en-Haut,99,2020-05-06
15 - Laurentides,1514 - RLS d'Argenteuil,26,2020-05-06
15 - Laurentides,1515 - RLS de Deux-Montagnes - Mirabel-Sud,353,2020-05-06
15 - Laurentides,1516 - RLS de la Rivière-du-Nord - Mirabel-Nord,436,2020-05-06
15 - Laurentides,1517 - RLS de Thérèse-De Blainville,646,2020-05-06
16 - Montérégie,1611 - RLS de Champlain,1113,2020-05-06
16 - Montérégie,1612 - RLS du Haut-Richelieu - Rouville,387,2020-05-06
16 - Montérégie,1621 - RLS Pierre-Boucher,1083,2020-05-06
16 - Montérégie,1622 - RLS de Richelieu-Yamaska,409,2020-05-06
16 - Montérégie,1623 - RLS Pierre-De Saurel,29,2020-05-06
16 - Montérégie,1631 - RLS de Vaudreuil-Soulanges,414,2020-05-06
16 - Montérégie,1632 - RLS du Suroît,216,2020-05-06
16 - Montérégie,1633 - RLS du Haut-Saint-Laurent,23,2020-05-06
16 - Montérégie,1634 - RLS de Jardins-Roussillon,554,2020-05-06
17 - Nunavik,1701 - Nunavik,16,2020-05-06
18 - Terres-Cries-de-la-Baie-James,1801 - Terres-Cries-de-la-Baie-James,10,2020-05-06
01 - Bas-St-Laurent,0112 - RLS de Rivière-du-Loup,21,2020-05-07
01 - Bas-St-Laurent,0113 - RLS de Témiscouata,5,2020-05-07
01 - Bas-St-Laurent,0115 - RLS de Rimouski,5,2020-05-07
01 - Bas-St-Laurent,0116 - RLS de La Mitis,0,2020-05-07
01 - Bas-St-Laurent,0117 - RLS de Matane,0,2020-05-07
01 - Bas-St-Laurent,0118 - RLS de La Matapédia,0,2020-05-07
02 - Saguenay – Lac-St-Jean,0213 - RLS de Lac-Saint-Jean-Est,15,2020-05-07
02 - Saguenay – Lac-St-Jean,0214 - RLS de Jonquière,56,2020-05-07
02 - Saguenay – Lac-St-Jean,0215 - RLS de Chicoutimi,194,2020-05-07
02 - Saguenay – Lac-St-Jean,0216 - RLS de La Baie,30,2020-05-07
03 - Capitale-Nationale,0311 - RLS de Portneuf,24,2020-05-07
03 - Capitale-Nationale,0312 - RLS de Québec-Sud,516,2020-05-07
03 - Capitale-Nationale,0313 - RLS de Québec-Nord,471,2020-05-07
03 - Capitale-Nationale,0314 - RLS de Charlevoix,8,2020-05-07
04 - Mauricie-et-Centre-du-Québec,0411 - RLS du Haut-Saint-Maurice,0,2020-05-07
04 - Mauricie-et-Centre-du-Québec,0412 - RLS de la Vallée de la Batiscan,98,2020-05-07
04 - Mauricie-et-Centre-du-Québec,0413 - RLS de Maskinongé,175,2020-05-07
04 - Mauricie-et-Centre-du-Québec,0414 - RLS du Centre-de-la-Mauricie,327,2020-05-07
04 - Mauricie-et-Centre-du-Québec,0415 - RLS de Trois-Rivières,579,2020-05-07
04 - Mauricie-et-Centre-du-Québec,0416 - RLS de Bécancour - Nicolet-Yamaska,43,2020-05-07
04 - Mauricie-et-Centre-du-Québec,0417 - RLS de Drummond,248,2020-05-07
04 - Mauricie-et-Centre-du-Québec,0418 - RLS d'Arthabaska - de l'Érable,21,2020-05-07
05 - Estrie,0511 - RLS de la Pommeraie,128,2020-05-07
05 - Estrie,0512 - RLS de la Haute-Yamaska,204,2020-05-07
05 - Estrie,0513 - RLS de Memphrémagog,96,2020-05-07
05 - Estrie,0514 - RLS de Coaticook,13,2020-05-07
05 - Estrie,0515 - RLS de Sherbrooke,282,2020-05-07
05 - Estrie,0516 - RLS de Val Saint-François,70,2020-05-07
05 - Estrie,0517 - RLS d'Asbestos,46,2020-05-07
05 - Estrie,0518 - RLS du Haut-Saint-François,34,2020-05-07
05 - Estrie,0519 - RLS du Granit,15,2020-05-07
06 - Montréal,0611 - RLS de Pierrefonds - Lac Saint-Louis,1040,2020-05-07
06 - Montréal,0612 - RLS de Dorval - Lachine - Lasalle,1467,2020-05-07
06 - Montréal,0621 - RLS de Côte-Saint-Luc - NDG - Montréal-Ouest,908,2020-05-07
06 - Montréal,0622 - RLS de Côte-des-Neiges - Métro - Parc-Extension,1986,2020-05-07
06 - Montréal,0631 - RLS de Verdun - Côte St-Paul - St-Henri - Pointe-St-Charles,1500,2020-05-07
06 - Montréal,0632 - RLS des Faubourgs - Plateau-Mont-Royal - St-Louis-du-Parc,996,2020-05-07
06 - Montréal,0641 - RLS du Nord de l'Île - Saint-Laurent,1116,2020-05-07
06 - Montréal,0642 - RLS d'Ahuntsic - Montréal-Nord,2748,2020-05-07
06 - Montréal,0643 - RLS de la Petite Patrie - Villeray,692,2020-05-07
06 - Montréal,0651 - RLS de Saint-Léonard - Saint-Michel,1506,2020-05-07
06 - Montréal,0652 - RLS de Rivière-des-Prairies - Anjou - Montréal-Est,2315,2020-05-07
06 - Montréal,0653 - RLS de Hochelaga - Mercier-Ouest - Rosemont,1537,2020-05-07
07 - Outaouais,0713 - RLS des Collines-de-l'Outaouais,14,2020-05-07
07 - Outaouais,0714 - RLS de Grande-Rivière - Hull - Gatineau,261,2020-05-07
07 - Outaouais,0715 - RLS de la Vallée-de-la-Lièvre et de la Petite Nation,35,2020-05-07
08 - Abitibi-Témiscamingue,0811 - RLS de l'Abitibi-Ouest,8,2020-05-07
08 - Abitibi-Témiscamingue,0813 - RLS de Rouyn-Noranda,125,2020-05-07
08 - Abitibi-Témiscamingue,0815 - RLS du Témiscaming,15,2020-05-07
09 - Côte-Nord,0911 - RLS de Caniapiscau,0,2020-05-07
09 - Côte-Nord,0912 - RLS de la Haute-Côte-Nord - Manicouagan,17,2020-05-07
09 - Côte-Nord,0913 - RLS de Port-Cartier,47,2020-05-07
09 - Côte-Nord,0914 - RLS de Sept-Îles,44,2020-05-07
09 - Côte-Nord,0915 - RLS de la Minganie,5,2020-05-07
09 - Côte-Nord,0916 - RLS de la Basse-Côte-Nord,0,2020-05-07
09 - Côte-Nord,0917 - RLS de Kawawachikamach,0,2020-05-07
10 - Nord-du-Québec,1001 - Nord-du-Québec,8,2020-05-07
11 - Gaspésie-Îles-de-la-Madeleine,1111 - RLS de la Baie-des-Chaleurs,129,2020-05-07
11 - Gaspésie-Îles-de-la-Madeleine,1113 - RLS de La Côte-de-Gaspé,5,2020-05-07
11 - Gaspésie-Îles-de-la-Madeleine,1114 - RLS du Rocher-Percé,27,2020-05-07
11 - Gaspésie-Îles-de-la-Madeleine,1121 - RLS des Îles-de-la-Madeleine,9,2020-05-07
12 - Chaudière-Appalaches,1211 - RLS Alphonse-Desjardins,333,2020-05-07
12 - Chaudière-Appalaches,1212 - RLS de la région de Thetford,27,2020-05-07
12 - Chaudière-Appalaches,1213 - RLS de Beauce,44,2020-05-07
12 - Chaudière-Appalaches,1214 - RLS des Etchemins,6,2020-05-07
12 - Chaudière-Appalaches,1215 - RLS de Montmagny-L'Islet,10,2020-05-07
13 - Laval,1311 - RLS de Laval,3928,2020-05-07
14 - Lanaudière,1411 - RLS de Lanaudière-Nord,1050,2020-05-07
14 - Lanaudière,1412 - RLS de Lanaudière-Sud,1670,2020-05-07
15 - Laurentides,1511 - RLS d'Antoine-Labelle,16,2020-05-07
15 - Laurentides,1512 - RLS des Laurentides,79,2020-05-07
15 - Laurentides,1513 - RLS des Pays-d'en-Haut,103,2020-05-07
15 - Laurentides,1514 - RLS d'Argenteuil,31,2020-05-07
15 - Laurentides,1515 - RLS de Deux-Montagnes - Mirabel-Sud,362,2020-05-07
15 - Laurentides,1516 - RLS de la Rivière-du-Nord - Mirabel-Nord,451,2020-05-07
15 - Laurentides,1517 - RLS de Thérèse-De Blainville,654,2020-05-07
16 - Montérégie,1611 - RLS de Champlain,1125,2020-05-07
16 - Montérégie,1612 - RLS du Haut-Richelieu - Rouville,400,2020-05-07
16 - Montérégie,1621 - RLS Pierre-Boucher,1097,2020-05-07
16 - Montérégie,1622 - RLS de Richelieu-Yamaska,419,2020-05-07
16 - Montérégie,1623 - RLS Pierre-De Saurel,30,2020-05-07
16 - Montérégie,1631 - RLS de Vaudreuil-Soulanges,430,2020-05-07
16 - Montérégie,1632 - RLS du Suroît,227,2020-05-07
16 - Montérégie,1633 - RLS du Haut-Saint-Laurent,23,2020-05-07
16 - Montérégie,1634 - RLS de Jardins-Roussillon,569,2020-05-07
17 - Nunavik,1701 - Nunavik,16,2020-05-07
18 - Terres-Cries-de-la-Baie-James,1801 - Terres-Cries-de-la-Baie-James,10,2020-05-07
01 - Bas-St-Laurent,0111 - RLS de Kamouraska,3,2020-05-09
01 - Bas-St-Laurent,0112 - RLS de Rivière-du-Loup,21,2020-05-09
01 - Bas-St-Laurent,0113 - RLS de Témiscouata,5,2020-05-09
01 - Bas-St-Laurent,0114 - RLS des Basques,1,2020-05-09
01 - Bas-St-Laurent,0115 - RLS de Rimouski,6,2020-05-09
01 - Bas-St-Laurent,0116 - RLS de La Mitis,0,2020-05-09
01 - Bas-St-Laurent,0117 - RLS de Matane,0,2020-05-09
01 - Bas-St-Laurent,0118 - RLS de La Matapédia,0,2020-05-09
02 - Saguenay – Lac-St-Jean,0211 - RLS du Domaine-du-Roy,3,2020-05-09
02 - Saguenay – Lac-St-Jean,0212 - RLS de Maria-Chapdelaine,2,2020-05-09
02 - Saguenay – Lac-St-Jean,0213 - RLS de Lac-Saint-Jean-Est,15,2020-05-09
02 - Saguenay – Lac-St-Jean,0214 - RLS de Jonquière,56,2020-05-09
02 - Saguenay – Lac-St-Jean,0215 - RLS de Chicoutimi,198,2020-05-09
02 - Saguenay – Lac-St-Jean,0216 - RLS de La Baie,30,2020-05-09
03 - Capitale-Nationale,0311 - RLS de Portneuf,26,2020-05-09
03 - Capitale-Nationale,0312 - RLS de Québec-Sud,548,2020-05-09
03 - Capitale-Nationale,0313 - RLS de Québec-Nord,526,2020-05-09
03 - Capitale-Nationale,0314 - RLS de Charlevoix,8,2020-05-09
04 - Mauricie-et-Centre-du-Québec,0411 - RLS du Haut-Saint-Maurice,0,2020-05-09
04 - Mauricie-et-Centre-du-Québec,0412 - RLS de la Vallée de la Batiscan,100,2020-05-09
04 - Mauricie-et-Centre-du-Québec,0413 - RLS de Maskinongé,184,2020-05-09
04 - Mauricie-et-Centre-du-Québec,0414 - RLS du Centre-de-la-Mauricie,332,2020-05-09
04 - Mauricie-et-Centre-du-Québec,0415 - RLS de Trois-Rivières,647,2020-05-09
04 - Mauricie-et-Centre-du-Québec,0416 - RLS de Bécancour - Nicolet-Yamaska,43,2020-05-09
04 - Mauricie-et-Centre-du-Québec,0417 - RLS de Drummond,255,2020-05-09
04 - Mauricie-et-Centre-du-Québec,0418 - RLS d'Arthabaska - de l'Érable,24,2020-05-09
05 - Estrie,0511 - RLS de la Pommeraie,129,2020-05-09
05 - Estrie,0512 - RLS de la Haute-Yamaska,211,2020-05-09
05 - Estrie,0513 - RLS de Memphrémagog,97,2020-05-09
05 - Estrie,0514 - RLS de Coaticook,13,2020-05-09
05 - Estrie,0515 - RLS de Sherbrooke,285,2020-05-09
05 - Estrie,0516 - RLS de Val Saint-François,70,2020-05-09
05 - Estrie,0517 - RLS d'Asbestos,46,2020-05-09
05 - Estrie,0518 - RLS du Haut-Saint-François,34,2020-05-09
05 - Estrie,0519 - RLS du Granit,15,2020-05-09
06 - Montréal,0611 - RLS de Pierrefonds - Lac Saint-Louis,1101,2020-05-09
06 - Montréal,0612 - RLS de Dorval - Lachine - Lasalle,1533,2020-05-09
06 - Montréal,0621 - RLS de Côte-Saint-Luc - NDG - Montréal-Ouest,947,2020-05-09
06 - Montréal,0622 - RLS de Côte-des-Neiges - Métro - Parc-Extension,2065,2020-05-09
06 - Montréal,0631 - RLS de Verdun - Côte St-Paul - St-Henri - Pointe-St-Charles,1527,2020-05-09
06 - Montréal,0632 - RLS des Faubourgs - Plateau-Mont-Royal - St-Louis-du-Parc,1056,2020-05-09
06 - Montréal,0641 - RLS du Nord de l'Île - Saint-Laurent,1190,2020-05-09
06 - Montréal,0642 - RLS d'Ahuntsic - Montréal-Nord,2934,2020-05-09
06 - Montréal,0643 - RLS de la Petite Patrie - Villeray,729,2020-05-09
06 - Montréal,0651 - RLS de Saint-Léonard - Saint-Michel,1603,2020-05-09
06 - Montréal,0652 - RLS de Rivière-des-Prairies - Anjou - Montréal-Est,2497,2020-05-09
06 - Montréal,0653 - RLS de Hochelaga - Mercier-Ouest - Rosemont,1660,2020-05-09
07 - Outaouais,0711 - RLS du Pontiac,2,2020-05-09
07 - Outaouais,0712 - RLS de la Vallée-de-la-Gatineau,5,2020-05-09
07 - Outaouais,0713 - RLS des Collines-de-l'Outaouais,13,2020-05-09
07 - Outaouais,0714 - RLS de Grande-Rivière - Hull - Gatineau,279,2020-05-09
07 - Outaouais,0715 - RLS de la Vallée-de-la-Lièvre et de la Petite Nation,37,2020-05-09
08 - Abitibi-Témiscamingue,0811 - RLS de l'Abitibi-Ouest,8,2020-05-09
08 - Abitibi-Témiscamingue,0812 - RLS de l'Abitibi,2,2020-05-09
08 - Abitibi-Témiscamingue,0813 - RLS de Rouyn-Noranda,128,2020-05-09
08 - Abitibi-Témiscamingue,0814 - RLS de la Vallée-de-l'Or,2,2020-05-09
08 - Abitibi-Témiscamingue,0815 - RLS du Témiscaming,15,2020-05-09
09 - Côte-Nord,0911 - RLS de Caniapiscau,0,2020-05-09
09 - Côte-Nord,0912 - RLS de la Haute-Côte-Nord - Manicouagan,17,2020-05-09
09 - Côte-Nord,0913 - RLS de Port-Cartier,47,2020-05-09
09 - Côte-Nord,0914 - RLS de Sept-Îles,44,2020-05-09
09 - Côte-Nord,0915 - RLS de la Minganie,5,2020-05-09
09 - Côte-Nord,0916 - RLS de la Basse-Côte-Nord,0,2020-05-09
09 - Côte-Nord,0917 - RLS de Kawawachikamach,0,2020-05-09
10 - Nord-du-Québec,1001 - Nord-du-Québec,8,2020-05-09
11 - Gaspésie-Îles-de-la-Madeleine,1111 - RLS de la Baie-des-Chaleurs,129,2020-05-09
11 - Gaspésie-Îles-de-la-Madeleine,1112 - RLS de la Haute-Gaspésie,2,2020-05-09
11 - Gaspésie-Îles-de-la-Madeleine,1113 - RLS de La Côte-de-Gaspé,5,2020-05-09
11 - Gaspésie-Îles-de-la-Madeleine,1114 - RLS du Rocher-Percé,27,2020-05-09
11 - Gaspésie-Îles-de-la-Madeleine,1121 - RLS des Îles-de-la-Madeleine,9,2020-05-09
12 - Chaudière-Appalaches,1211 - RLS Alphonse-Desjardins,343,2020-05-09
12 - Chaudière-Appalaches,1212 - RLS de la région de Thetford,27,2020-05-09
12 - Chaudière-Appalaches,1213 - RLS de Beauce,45,2020-05-09
12 - Chaudière-Appalaches,1214 - RLS des Etchemins,6,2020-05-09
12 - Chaudière-Appalaches,1215 - RLS de Montmagny-L'Islet,10,2020-05-09
13 - Laval,1311 - RLS de Laval,4233,2020-05-09
14 - Lanaudière,1411 - RLS de Lanaudière-Nord,1095,2020-05-09
14 - Lanaudière,1412 - RLS de Lanaudière-Sud,1786,2020-05-09
15 - Laurentides,1511 - RLS d'Antoine-Labelle,15,2020-05-09
15 - Laurentides,1512 - RLS des Laurentides,86,2020-05-09
15 - Laurentides,1513 - RLS des Pays-d'en-Haut,117,2020-05-09
15 - Laurentides,1514 - RLS d'Argenteuil,35,2020-05-09
15 - Laurentides,1515 - RLS de Deux-Montagnes - Mirabel-Sud,388,2020-05-09
15 - Laurentides,1516 - RLS de la Rivière-du-Nord - Mirabel-Nord,504,2020-05-09
15 - Laurentides,1517 - RLS de Thérèse-De Blainville,716,2020-05-09
16 - Montérégie,1611 - RLS de Champlain,1265,2020-05-09
16 - Montérégie,1612 - RLS du Haut-Richelieu - Rouville,431,2020-05-09
16 - Montérégie,1621 - RLS Pierre-Boucher,1191,2020-05-09
16 - Montérégie,1622 - RLS de Richelieu-Yamaska,460,2020-05-09
16 - Montérégie,1623 - RLS Pierre-De Saurel,38,2020-05-09
16 - Montérégie,1631 - RLS de Vaudreuil-Soulanges,457,2020-05-09
16 - Montérégie,1632 - RLS du Suroît,243,2020-05-09
16 - Montérégie,1633 - RLS du Haut-Saint-Laurent,22,2020-05-09
16 - Montérégie,1634 - RLS de Jardins-Roussillon,602,2020-05-09
17 - Nunavik,1701 - Nunavik,16,2020-05-09
18 - Terres-Cries-de-la-Baie-James,1801 - Terres-Cries-de-la-Baie-James,10,2020-05-09
01 - Bas-St-Laurent,0111 - RLS de Kamouraska,3,2020-05-10
01 - Bas-St-Laurent,0112 - RLS de Rivière-du-Loup,21,2020-05-10
01 - Bas-St-Laurent,0113 - RLS de Témiscouata,5,2020-05-10
01 - Bas-St-Laurent,0114 - RLS des Basques,1,2020-05-10
01 - Bas-St-Laurent,0115 - RLS de Rimouski,6,2020-05-10
01 - Bas-St-Laurent,0116 - RLS de La Mitis,0,2020-05-10
01 - Bas-St-Laurent,0117 - RLS de Matane,0,2020-05-10
01 - Bas-St-Laurent,0118 - RLS de La Matapédia,0,2020-05-10
